antagonise 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
peavey 0, 1, 0, 0, 6, 0, 0, 3, 0, 2
autos 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
molasses 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
enex 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
exchanger 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
exchanges 4, 0, 4, 4, 4, 5, 10, 2, 6, 2
applying 1, 1, 0, 0, 3, 2, 3, 1, 2, 1
pacesetter 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
overstimulating 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
multiyear 1, 0, 0, 0, 2, 0, 0, 0, 0, 0
reit 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
aep 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
committees 1, 2, 1, 0, 2, 0, 1, 0, 9, 1
androsch 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
denmark 2, 1, 0, 0, 2, 0, 0, 0, 2, 0
ewart 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
offical 0, 1, 0, 0, 2, 1, 0, 1, 0, 1
wilmington 3, 0, 1, 6, 0, 1, 0, 0, 0, 0
comprising 5, 1, 1, 1, 2, 15, 23, 1, 0, 2
taxes 3, 0, 6, 42, 2, 2, 1, 0, 4, 1
reid 2, 0, 1, 1, 0, 0, 0, 0, 0, 0
aec 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
stuff 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
streamlined 0, 0, 2, 1, 0, 0, 0, 0, 0, 0
aeg 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
basking 0, 0, 0, 2, 0, 0, 0, 0, 0, 0
ohio 68, 1, 2, 46, 2, 1, 0, 2, 0, 0
rein 0, 0, 0, 1, 0, 2, 4, 0, 0, 0
ael 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
indosuez 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
intervening 0, 0, 0, 0, 0, 1, 10, 0, 1, 0
strengthened 1, 1, 1, 5, 4, 0, 2, 2, 2, 4
temporarily 2, 0, 5, 2, 1, 0, 3, 2, 1, 0
qtr 2, 0, 4, 1230, 0, 1, 0, 0, 5, 0
btr 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
packer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
braod 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
reogranization 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
differentials 0, 3, 7, 0, 5, 0, 5, 1, 0, 1
rivalling 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
andover 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
edition 2, 0, 0, 0, 1, 0, 0, 0, 0, 1
subcommittee 8, 3, 4, 0, 15, 2, 9, 2, 19, 10
austrian 1, 0, 0, 1, 0, 1, 1, 1, 0, 0
nordson 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
bofors 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
textiles 0, 0, 2, 1, 2, 0, 0, 1, 20, 2
innovator 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
coils 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
lyon 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
wire 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
extend 10, 3, 4, 7, 6, 4, 7, 2, 2, 2
taggart 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
incorporating 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
qsv 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
schoufour 0, 0, 0, 0, 0, 0, 0, 2, 0, 0
unravel 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
galaxy 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
markdowns 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
nominees 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
shoney 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
kresge 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
explosive 0, 0, 1, 1, 0, 0, 1, 2, 1, 0
bridges 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
reseeded 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
guayana 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
farrmers 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
realigned 0, 0, 0, 1, 0, 0, 1, 0, 0, 0
underlines 0, 1, 1, 0, 1, 0, 0, 0, 0, 1
seaboard 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
butte 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
configuration 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
lawsuit 14, 0, 1, 3, 0, 0, 0, 0, 0, 0
endo 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
restrictions 8, 1, 6, 1, 2, 1, 6, 1, 18, 1
extendable 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
figured 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
onofre 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
pansophic 0, 0, 0, 2, 0, 0, 0, 0, 0, 0
recorders 1, 0, 0, 1, 0, 0, 0, 0, 2, 0
deficits 0, 0, 2, 1, 0, 2, 11, 1, 16, 0
drug 9, 0, 0, 10, 0, 0, 0, 0, 0, 0
rams 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
tlc 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
komatsu 0, 0, 0, 2, 0, 0, 0, 0, 0, 0
figures 3, 17, 23, 88, 42, 17, 21, 9, 51, 16
bristol 3, 0, 0, 2, 0, 0, 0, 0, 0, 0
prorationing 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
sarlos 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
wardair 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
fear 0, 2, 3, 1, 7, 3, 11, 2, 5, 4
transamerican 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
adjusted 1, 3, 0, 77, 6, 14, 8, 0, 18, 2
belzberg 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
author 0, 1, 0, 0, 1, 0, 0, 0, 0, 1
conclude 4, 0, 0, 1, 1, 1, 2, 1, 2, 1
authorised 2, 0, 0, 2, 2, 0, 3, 0, 3, 0
cb 2, 0, 0, 1, 0, 0, 0, 0, 0, 0
malcolm 11, 0, 0, 0, 0, 0, 1, 0, 13, 0
butane 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
almir 0, 0, 2, 0, 0, 0, 0, 7, 0, 0
cf 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
wedgers 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
cd 1, 0, 0, 0, 0, 4, 2, 0, 0, 0
reconstitution 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
pounced 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
williamsville 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
cs 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
allocated 0, 1, 2, 3, 1, 5, 4, 1, 0, 1
oakland 3, 0, 0, 2, 0, 0, 0, 1, 0, 0
florakis 0, 0, 1, 0, 0, 0, 0, 1, 0, 0
ct 4, 0, 2, 121, 0, 1, 0, 0, 0, 0
uncorrected 1, 0, 0, 0, 0, 0, 1, 0, 1, 0
hawkins 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
yeoh 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
reexamine 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
midland 6, 2, 0, 5, 5, 10, 3, 0, 0, 0
powered 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
soviets 1, 8, 0, 0, 20, 0, 0, 1, 1, 15
elmer 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
farah 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
amounting 3, 0, 0, 6, 0, 0, 2, 0, 1, 0
rhode 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
rochelle 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
poured 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
entitle 3, 0, 0, 2, 0, 0, 0, 0, 0, 0
compensating 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
harwood 0, 0, 0, 0, 0, 3, 2, 0, 2, 0
utilizing 0, 0, 1, 0, 1, 0, 0, 0, 0, 0
waste 22, 0, 1, 8, 1, 0, 0, 0, 0, 0
louisiana 5, 4, 13, 5, 4, 0, 0, 0, 0, 1
trinity 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
dresdner 1, 0, 0, 2, 0, 1, 1, 0, 1, 0
enserch 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
lp 3, 0, 0, 14, 0, 0, 0, 0, 0, 0
commuter 2, 0, 0, 1, 0, 0, 0, 0, 0, 0
slumping 2, 0, 0, 0, 0, 0, 1, 0, 1, 0
eduardo 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
remalard 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
hayashi 0, 0, 0, 0, 0, 0, 2, 0, 0, 0
planner 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
elmhurst 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
puerto 2, 0, 1, 2, 1, 0, 0, 2, 0, 0
prudential 5, 1, 2, 6, 1, 2, 0, 1, 1, 0
allergan 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
aced 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
spain 6, 12, 2, 1, 16, 8, 5, 4, 5, 5
tonne 1, 22, 1, 0, 53, 0, 0, 7, 1, 35
renouf 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
laser 3, 0, 0, 5, 0, 0, 0, 0, 1, 0
goverments 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
freeport 1, 0, 0, 4, 0, 0, 0, 0, 0, 0
cvs 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
cvn 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
suport 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
eaton 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
expiration 18, 0, 0, 0, 2, 0, 0, 0, 0, 0
threshholds 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
restrcitions 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
maui 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
cvg 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
deductible 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
discoveries 2, 0, 7, 3, 0, 0, 0, 0, 0, 0
chernobyl 0, 1, 0, 1, 3, 0, 1, 1, 0, 1
archie 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
va 16, 0, 0, 43, 0, 0, 0, 0, 0, 0
layoff 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
concerted 0, 0, 1, 0, 0, 0, 12, 0, 1, 0
ve 9, 3, 9, 5, 7, 3, 7, 1, 9, 1
ripe 0, 0, 0, 0, 0, 1, 2, 0, 0, 0
noncommittal 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
adminstration 0, 0, 2, 0, 0, 0, 0, 2, 0, 0
diversification 5, 0, 1, 1, 0, 0, 1, 1, 1, 0
delaying 0, 0, 0, 1, 0, 1, 1, 3, 0, 0
site 4, 0, 4, 4, 0, 0, 0, 0, 0, 0
pitt 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
hardware 4, 0, 0, 0, 0, 0, 0, 0, 1, 0
excessively 0, 2, 0, 0, 2, 0, 2, 0, 0, 0
vt 1, 0, 0, 3, 1, 0, 0, 0, 0, 1
sherlock 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
vw 1, 0, 0, 2, 0, 0, 0, 0, 0, 0
toxicity 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
sits 0, 0, 1, 0, 0, 0, 0, 1, 0, 0
waivers 3, 0, 0, 1, 0, 0, 0, 0, 0, 0
conserve 0, 0, 3, 0, 2, 0, 0, 0, 3, 2
ransom 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
terrorist 0, 0, 0, 1, 1, 0, 0, 0, 1, 0
ishrat 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
arabe 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
juan 1, 0, 2, 4, 0, 0, 0, 0, 0, 0
earthmoving 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
highlighted 0, 0, 1, 1, 0, 0, 1, 0, 2, 0
painstaking 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
gibbs 1, 0, 0, 3, 0, 2, 0, 0, 0, 0
entail 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
outbreak 0, 1, 0, 0, 1, 0, 0, 0, 0, 1
terrorism 0, 0, 0, 1, 1, 0, 0, 0, 2, 0
pires 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
paula 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
matthey 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
conflicting 0, 0, 0, 0, 1, 4, 1, 0, 1, 1
phh 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
columbia 9, 0, 0, 29, 0, 0, 0, 0, 0, 0
raymond 3, 0, 2, 2, 1, 1, 1, 0, 0, 0
phb 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
bale 1, 0, 1, 0, 0, 1, 1, 0, 1, 0
drink 4, 1, 0, 0, 1, 0, 0, 0, 0, 0
siphoning 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
unsympathetic 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
bala 1, 0, 0, 4, 0, 0, 0, 0, 0, 0
cafeterias 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
leasees 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
ernst 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
infinite 0, 0, 0, 2, 0, 0, 0, 0, 0, 0
investments 21, 0, 7, 41, 2, 6, 8, 0, 5, 0
php 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
expand 29, 2, 3, 18, 9, 2, 10, 1, 12, 5
audit 1, 0, 0, 8, 0, 0, 0, 0, 0, 0
discounted 1, 2, 6, 0, 2, 3, 3, 1, 0, 1
ofd 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
detergents 0, 0, 0, 2, 0, 0, 0, 0, 0, 0
colour 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
indonesia 1, 2, 12, 0, 9, 1, 2, 2, 9, 6
indefinately 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
patterns 0, 0, 1, 1, 1, 0, 0, 0, 1, 1
ofp 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
command 1, 0, 3, 0, 0, 0, 0, 2, 0, 0
chjange 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
diversify 4, 0, 3, 2, 0, 0, 0, 1, 1, 0
audio 15, 0, 0, 3, 0, 0, 0, 0, 1, 0
oils 4, 2, 4, 0, 4, 0, 0, 1, 9, 2
drawing 0, 0, 4, 3, 1, 1, 2, 1, 1, 0
braniff 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
rexnard 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
reprographic 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
restructure 9, 0, 6, 4, 2, 0, 1, 3, 5, 0
messidor 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
glut 1, 0, 1, 0, 1, 0, 0, 0, 0, 1
wood 7, 0, 2, 6, 0, 0, 0, 0, 3, 0
guinn 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
predicts 1, 0, 2, 2, 2, 0, 4, 1, 3, 2
tilbury 0, 0, 0, 0, 1, 0, 0, 2, 0, 0
paul 21, 1, 3, 14, 1, 7, 14, 3, 18, 0
refiled 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
rains 0, 8, 0, 0, 15, 0, 0, 0, 0, 5
matsushita 1, 0, 0, 0, 0, 0, 0, 0, 1, 0
generous 1, 0, 1, 0, 1, 0, 0, 0, 1, 0
kindness 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
jinja 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
residential 8, 0, 0, 6, 0, 0, 0, 0, 1, 0
wei 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
eldorado 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
wen 0, 0, 0, 0, 3, 0, 0, 0, 0, 2
outlines 1, 0, 0, 1, 1, 0, 0, 0, 3, 1
abdulaziz 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
valid 6, 0, 2, 1, 3, 1, 2, 4, 0, 2
combine 6, 0, 1, 2, 2, 0, 0, 0, 0, 1
cosmetics 4, 0, 0, 3, 0, 0, 0, 0, 1, 0
wet 7, 3, 0, 1, 6, 0, 2, 0, 0, 4
enfield 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
strive 0, 0, 0, 0, 0, 0, 2, 0, 0, 0
villagers 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
vain 0, 0, 0, 0, 0, 0, 3, 0, 1, 0
mantha 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
eateries 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
borman 1, 0, 0, 2, 0, 0, 0, 0, 0, 0
bethpage 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fluctuating 0, 0, 0, 2, 0, 0, 2, 0, 1, 0
derlan 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
increased 34, 12, 31, 114, 28, 19, 14, 10, 25, 11
government 81, 28, 74, 35, 67, 78, 115, 39, 109, 29
checking 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
chancellor 0, 0, 3, 0, 0, 15, 16, 0, 5, 0
advantage 9, 4, 5, 8, 5, 3, 3, 0, 5, 0
february 55, 16, 47, 98, 40, 47, 80, 20, 54, 25
smithsonian 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
livingwell 2, 0, 0, 2, 0, 0, 0, 0, 0, 0
gephardt 0, 0, 0, 0, 0, 0, 0, 0, 9, 0
cruz 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
zimbabwe 1, 2, 1, 0, 3, 0, 1, 0, 1, 1
cedar 0, 1, 0, 2, 1, 0, 0, 0, 0, 0
premature 0, 1, 0, 2, 4, 3, 1, 0, 1, 3
desk 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
belgium 6, 3, 1, 0, 4, 4, 7, 4, 0, 2
joliet 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
rioghts 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
pier 1, 0, 0, 2, 0, 0, 0, 2, 0, 0
juha 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
afl 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
offerings 3, 0, 0, 2, 1, 0, 2, 0, 0, 1
middleburg 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
gastonia 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
jukwey 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
finnish 0, 0, 2, 0, 0, 0, 0, 2, 0, 0
mhi 2, 0, 0, 0, 0, 0, 0, 1, 0, 0
chairs 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
dismayed 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
karsten 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
resin 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
garage 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
rykoff 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
peidmont 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
undertaking 1, 0, 0, 0, 1, 0, 3, 0, 1, 0
brian 4, 2, 2, 3, 4, 3, 1, 0, 4, 1
almaden 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
shenzhen 0, 0, 2, 0, 0, 0, 1, 0, 0, 0
waltham 6, 0, 0, 4, 0, 0, 0, 0, 0, 0
occurrred 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
replacement 3, 0, 2, 6, 0, 1, 1, 0, 0, 0
amendment 7, 2, 0, 4, 6, 0, 0, 0, 8, 5
poor 2, 6, 2, 15, 13, 2, 3, 0, 10, 2
indications 2, 2, 2, 2, 4, 0, 7, 0, 4, 1
liquidation 4, 0, 0, 1, 0, 0, 0, 0, 0, 0
guaranty 4, 0, 0, 3, 0, 1, 6, 0, 3, 0
ansbacher 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
terminal 8, 3, 10, 1, 7, 0, 0, 11, 0, 1
foreseeable 2, 0, 1, 5, 0, 0, 1, 1, 1, 0
underwent 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
marketshare 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
drilled 0, 0, 11, 2, 0, 0, 0, 0, 0, 0
intrawest 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
identified 8, 3, 4, 4, 9, 2, 6, 5, 8, 6
unaudited 0, 0, 1, 3, 0, 0, 0, 0, 0, 0
daylight 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
vsd 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
vse 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
choosing 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
flush 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
thies 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
devaluations 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
ballot 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
comon 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
transport 11, 2, 13, 8, 9, 0, 1, 27, 0, 4
francisco 18, 0, 1, 19, 0, 3, 0, 0, 2, 0
delaurentiis 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
contested 3, 0, 0, 1, 0, 0, 0, 0, 0, 0
castonguay 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
agriproducts 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
literally 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
leveraged 28, 0, 0, 3, 0, 0, 0, 0, 0, 0
emhart 0, 0, 0, 2, 0, 0, 0, 0, 0, 0
slipping 1, 0, 0, 1, 0, 2, 3, 0, 2, 0
salaries 0, 0, 1, 2, 1, 0, 0, 1, 0, 0
disk 3, 0, 0, 2, 0, 0, 0, 0, 0, 0
profitable 17, 0, 1, 26, 4, 1, 0, 0, 1, 2
buehler 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
breakout 0, 0, 1, 0, 0, 1, 2, 0, 0, 0
keystone 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
escalated 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
bankeast 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
salaried 2, 0, 0, 1, 0, 0, 0, 0, 0, 0
benefitted 0, 1, 1, 4, 2, 0, 0, 0, 0, 1
nazer 0, 0, 7, 0, 0, 0, 0, 0, 0, 0
mcclain 0, 0, 0, 2, 0, 0, 0, 0, 0, 0
schedule 5, 1, 4, 4, 2, 0, 2, 3, 5, 2
shareholdings 5, 0, 0, 1, 0, 0, 0, 0, 0, 0
selecting 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
loand 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
leixoes 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
cellulosa 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
pressure 12, 0, 16, 16, 6, 25, 42, 4, 31, 5
chadds 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
secretariat 0, 0, 2, 0, 0, 0, 0, 0, 1, 0
tubing 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
recognises 0, 0, 2, 0, 0, 0, 0, 1, 1, 0
germination 0, 1, 0, 0, 3, 0, 0, 0, 0, 2
includes 55, 0, 4, 375, 3, 1, 0, 4, 4, 2
loans 21, 3, 7, 56, 8, 15, 20, 2, 13, 4
quixote 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
counties 5, 2, 0, 0, 4, 0, 0, 1, 0, 1
stage 5, 2, 5, 7, 10, 4, 6, 3, 4, 5
gained 5, 1, 5, 8, 4, 2, 6, 0, 2, 2
iris 0, 2, 0, 0, 2, 0, 0, 0, 0, 0
sister 2, 0, 0, 0, 0, 0, 0, 1, 1, 0
lifestyle 2, 0, 0, 3, 0, 0, 2, 0, 1, 0
uvalde 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
debentures 28, 0, 0, 14, 0, 3, 0, 0, 0, 0
executived 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
mikron 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
protects 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
sustains 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
kurzweil 0, 0, 0, 2, 0, 0, 0, 0, 0, 0
angeles 54, 0, 7, 66, 0, 1, 0, 0, 3, 0
chrome 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
seeds 3, 1, 0, 0, 1, 0, 0, 0, 0, 1
horne 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
aquiring 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
frist 0, 1, 0, 0, 1, 0, 0, 0, 0, 1
tooling 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
insufficient 1, 1, 1, 0, 4, 1, 0, 1, 1, 3
concession 0, 0, 2, 1, 0, 0, 0, 0, 2, 0
taqi 0, 0, 3, 0, 0, 0, 0, 0, 0, 0
henrique 0, 0, 1, 0, 0, 0, 0, 3, 0, 0
revise 0, 1, 0, 0, 1, 1, 1, 0, 0, 0
executives 19, 0, 4, 4, 0, 0, 3, 0, 2, 0
merx 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
alliance 2, 0, 2, 3, 0, 1, 1, 2, 1, 0
letters 2, 0, 2, 0, 2, 0, 0, 0, 2, 2
coverage 1, 2, 0, 4, 6, 0, 0, 1, 1, 4
hongshan 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
rectify 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
catherine 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
commitment 14, 3, 6, 3, 7, 4, 3, 0, 8, 6
isl 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
assess 3, 1, 1, 1, 4, 3, 2, 0, 2, 2
bruxelles 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
banca 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
camden 0, 0, 0, 2, 0, 0, 0, 0, 0, 0
stebbins 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
cultivated 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
roads 0, 0, 0, 0, 2, 0, 0, 1, 2, 1
nutured 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
unfavourably 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
cyrus 0, 0, 2, 0, 0, 0, 0, 2, 0, 0
banco 2, 0, 3, 1, 0, 0, 2, 0, 2, 0
mere 0, 0, 0, 2, 0, 1, 0, 0, 0, 0
negotiable 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
terminated 32, 0, 3, 1, 0, 0, 0, 0, 0, 0
reactivate 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
crusting 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
semegran 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
housing 2, 0, 2, 6, 0, 1, 5, 0, 2, 0
